id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1223199,Rental unit in Athens · ★4.79 · 1 bedroom · 2 beds · 1.5 shared baths,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99834,23.73764,Private room,30,3,151,2019-10-30,1.21,5,242,0,00000189436
1245373,Rental unit in Athens · ★4.77 · 2 bedrooms · 4 beds · 1 bath,6786657,Eleni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98394,23.73451,Entire home/apt,80,1,72,2023-04-24,0.58,1,361,1,00000497327
1259830,Loft in Athens · ★4.90 · 1 bedroom · 1 bed · 1 bath,3622853,Anna&Teo,,ΚΕΡΑΜΕΙΚΟΣ,37.98103,23.71538,Entire home/apt,102,2,300,2023-09-17,2.44,5,297,45,00001838263
3179431,Rental unit in Athens · ★4.80 · 1 bedroom · 2 beds · 2 baths,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97748,23.72498,Entire home/apt,143,1,5,2023-06-30,0.05,9,308,2,0206Κ124Κ0294401
3179713,Rental unit in Athens · ★4.60 · 1 bedroom · 3 beds · 1 bath,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97755,23.72375,Entire home/apt,130,1,15,2023-08-27,0.13,9,320,3,0206Κ124Κ0294401
3180437,Rental unit in Athens · ★4.83 · 1 bedroom · 2 beds · 1 bath,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97958,23.72377,Entire home/apt,106,1,6,2023-08-17,0.05,9,141,2,0206Κ124Κ0294401
1271620,Rental unit in Athens · ★5.0 · 1 bedroom · 2 beds · 1 bath,3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.9692,23.71073,Entire home/apt,50,30,9,2023-08-31,0.08,6,285,4,00000113310
3180549,Rental unit in Athens · ★4.70 · 1 bedroom · 1 bed · 1 bath,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97763,23.72392,Entire home/apt,92,1,10,2023-08-20,0.09,9,325,2,0206Κ124Κ0294401
3180588,Rental unit in Athens · ★4.69 · 1 bedroom · 1 bed · 1 bath,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97957,23.72392,Entire home/apt,88,1,13,2018-04-18,0.12,9,316,0,0206Κ124Κ0294401
3191191,Rental unit in Athens · ★4.80 · 1 bedroom · 1 bed · 1 bath,1826598,Apartments Historical Centre,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97978,23.72849,Entire home/apt,50,2,187,2019-11-05,1.65,5,0,0,00800835933
3203498,Rental unit in Athens · ★4.85 · 1 bedroom · 1 bed · 1 bath,16233863,Martha,,ΠΑΓΚΡΑΤΙ,37.96494,23.75247,Entire home/apt,32,60,28,2023-02-15,0.25,1,5,1,00001815053
3314818,Rental unit in Athens · 1 bedroom · 2 beds · 1.5 baths,13406254,John,,ΣΕΠΟΛΙΑ,38.00628,23.72081,Private room,1050,12,0,,,1,365,0,
1272844,Tiny home in Athens · ★4.54 · 1 bedroom · 1 bed · 1 bath,2717857,Aikaterini,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96525,23.73991,Entire home/apt,25,20,163,2021-08-23,1.32,1,100,0,00000092067
1274262,Rental unit in Athens · ★4.08 · 2 bedrooms · 4 beds · 1.5 baths,6936206,Elena,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99333,23.72931,Entire home/apt,53,2,13,2016-08-28,0.11,1,0,0,
3335841,Rental unit in Athens · ★4.56 · 4 bedrooms · 9 beds · 2 baths,16842834,Dora,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99115,23.72848,Entire home/apt,100,2,142,2023-08-26,1.28,4,289,25,00001431108
1286210,Rental unit in Athens · ★4.57 · 1 bedroom · 1 bed · 1 bath,372161,Peter,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98828,23.75706,Entire home/apt,48,5,8,2018-07-31,0.07,1,0,0,
3362911,Rental unit in Athens · ★4.57 · 2 bedrooms · 3 beds · 1 bath,16966042,Panagiotis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01104,23.72973,Entire home/apt,19,4,133,2023-09-02,1.18,1,271,17,00000345453
1315027,Rental unit in Athens · ★4.09 · 2 bedrooms · 2 beds · 1 bath,6993996,Thaleia,,ΙΛΙΣΙΑ,37.97277,23.75443,Entire home/apt,69,444,12,2014-06-26,0.10,1,365,0,
3381733,Rental unit in Athens · ★4.72 · 3 bedrooms · 4 beds · 3.5 baths,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.97968,23.72325,Entire home/apt,247,2,18,2023-08-19,0.16,50,127,1,00001814520
3402831,Rental unit in Athens · ★4.89 · 2 bedrooms · 3 beds · 1 bath,8666138,Greg,,ΙΛΙΣΙΑ,37.97464,23.74885,Entire home/apt,118,1,192,2022-03-07,1.71,5,299,0,1024280
1368303,Rental unit in Athens · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,7327234,Rita,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99436,23.76666,Entire home/apt,62,1,272,2021-08-30,2.23,2,81,0,00000220015
1372935,Rental unit in Athens · ★4.78 · 2 bedrooms · 3 beds · 1 bath,6330438,Stratos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97587,23.73311,Entire home/apt,130,2,49,2023-07-13,0.40,1,321,1,01118486987
1374299,Rental unit in Athens · ★4.89 · 2 bedrooms · 2 beds · 1 bath,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01501,23.72582,Entire home/apt,37,2,498,2023-09-19,4.07,2,257,51,00000241750
3428808,Rental unit in Αθήνα · ★4.72 · 1 bedroom · 1 bed · 1 bath,708364,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97477,23.72799,Entire home/apt,96,2,434,2023-09-04,3.93,2,261,50,00000886561
3431705,Rental unit in Athens · ★4.84 · 3 bedrooms · 4 beds · 3 baths,14538849,Aris,,ΘΗΣΕΙΟ,37.97813,23.72186,Entire home/apt,150,1,856,2023-09-19,7.63,3,283,99,00000232111
1447443,Rental unit in Athens · ★4.67 · 1 bedroom · 4 beds · 1 bath,652941,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97054,23.73163,Entire home/apt,90,1,400,2023-09-03,3.33,2,237,37,00000448700
3433913,Rental unit in Athina · ★4.47 · 2 bedrooms · 3 beds · 1 bath,748818,George,,ΚΟΛΩΝΑΚΙ,37.97884,23.73783,Entire home/apt,132,1,90,2023-08-04,0.81,74,337,7,1870710
1470809,Rental unit in Athens · ★5.0 · 3 bedrooms · 3 beds · 2 baths,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96694,23.7211,Entire home/apt,100,3,3,2015-04-05,0.03,2,364,0,
1473284,Home in Athens · ★4.73 · 1 bedroom · 1 bed · 1 private bath,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96685,23.72056,Private room,40,2,15,2017-09-07,0.12,2,360,0,
1473469,Rental unit in Athens · ★4.71 · 1 bedroom · 1 bed · 1.5 shared baths,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,38.00026,23.73823,Private room,30,3,83,2020-01-24,0.68,5,138,0,00000480969
3435208,Rental unit in Athens · ★4.76 · 1 bedroom · 2 beds · 1 bath,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98005,23.72356,Entire home/apt,75,2,123,2023-08-30,1.10,50,327,10,00002070174
3455329,Rental unit in Athens · ★4.53 · 2 bedrooms · 3 beds · 1 bath,640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99229,23.7298,Entire home/apt,67,2,30,2023-07-31,0.29,6,361,7,00002185599
3461034,Rental unit in Athina · ★4.40 · 2 bedrooms · 2 beds · 1.5 baths,9076430,Emmanouela,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99034,23.75943,Entire home/apt,40,365,6,2019-08-03,0.06,1,365,0,
1484797,Rental unit in Athens · ★4.89 · 1 bedroom · 2 beds · 1 bath,7943398,Vesna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9626,23.72075,Entire home/apt,75,5,602,2023-09-05,4.89,2,238,29,00001860169
3489508,Rental unit in Athens · ★4.73 · 1 bedroom · 3 beds · 1.5 baths,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98049545288086,23.71485710144043,Entire home/apt,50,1,154,2023-09-02,1.38,1,81,12,00000484125
1499953,Rental unit in Athens · ★4.83 · 2 bedrooms · 3 beds · 2 baths,8015565,Michalia,,ΛΥΚΑΒΗΤΤΟΣ,37.97865,23.74152,Entire home/apt,159,4,153,2023-08-27,1.25,1,330,8,00000444217
3500141,Rental unit in Athens · ★4.89 · 2 bedrooms · 4 beds · 1 bath,17625059,Phaidon,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96802,23.72679,Entire home/apt,76,2,263,2023-09-04,2.35,1,144,35,00001623001
1516652,Rental unit in Athens · Studio · 1 bed · 0 baths,8098022,Efi,,ΠΕΤΡΑΛΩΝΑ,37.96393,23.71092,Entire home/apt,44,1,0,,,1,0,0,
3517805,Rental unit in Athens · ★4.78 · 2 bedrooms · 3 beds · 1 bath,17712465,Zois,,ΠΕΤΡΑΛΩΝΑ,37.9707,23.71315,Entire home/apt,90,3,65,2023-08-15,0.60,1,354,16,00001596280
1529526,Guest suite in Athens · ★4.85 · 1 bedroom · 1 bed · 1 bath,8158292,Nasir,,ΚΟΛΩΝΟΣ,37.99882,23.7185,Entire home/apt,71,2,476,2023-09-04,4.67,1,320,41,00000053299
3608304,Rental unit in Athens · ★4.85 · 1 bedroom · 1 bed · 1 bath,18182930,Esi,,ΠΑΓΚΡΑΤΙ,37.96784,23.75003,Entire home/apt,52,4,83,2023-06-19,0.76,3,343,2,00000442526
3631750,Loft in Athens · ★4.92 · 1 bedroom · 3 beds · 1 bath,12219175,Stratis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97738,23.7245,Entire home/apt,110,2,280,2023-08-28,2.53,3,331,22,00000504008
1568065,Rental unit in Athens · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,8339895,Regina,,ΚΟΛΩΝΑΚΙ,37.97708,23.74285,Entire home/apt,93,6,86,2023-06-30,0.77,2,53,7,00000155702
1575982,Rental unit in Athens · ★4.58 · 1 bedroom · 1 bed · 1 bath,70840,Amanda,,ΚΟΛΩΝΑΚΙ,37.97702,23.74253,Entire home/apt,46,15,24,2023-08-31,0.21,1,158,4,00001785514
1627870,Rental unit in Athens · ★4.92 · 1 bedroom · 1 bed · 1 bath,3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.968845,23.709717,Entire home/apt,74,30,13,2023-08-31,0.14,6,309,2,00000113230
3634873,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 2.5 baths,18257083,Panos,,ΓΚΑΖΙ,37.97672,23.71096,Entire home/apt,75,1,68,2023-09-13,0.76,1,190,9,00000720958
3659371,Home in Athens · ★4.50 · 2 bedrooms · 3 beds · 2 baths,18544344,Tatiani,,ΘΗΣΕΙΟ,37.973968505859375,23.716068267822266,Entire home/apt,120,2,4,2017-09-17,0.04,4,261,0,00000516603
1639002,Rental unit in Athens · ★3.83 · 1 bedroom · 1 bed · 1 bath,8703008,Μυρων,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98728,23.74703,Entire home/apt,55,2,6,2022-04-30,0.08,2,337,0,00001211844
3704577,Rental unit in Athina · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,18887487,Aristides,,ΑΚΡΟΠΟΛΗ,37.9691,23.72842,Entire home/apt,290,2,164,2023-08-06,1.50,1,148,12,00001341890
1654320,Rental unit in Athina · ★4.85 · 1 bedroom · 1 bed · 1 bath,1781590,Karolos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98343,23.73923,Entire home/apt,91,4,47,2023-09-13,0.93,1,171,7,00000852827
"3729343,""Rental unit in Athens, · ★4.71 · 2 bedrooms · 2 beds · 1 bath"",10121504,Andreas,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0033,23.73296,Entire home/apt,70,3,56,2023-09-08,0.51,2,16,3,00001750211"
1659222,Home in Athens · 1 bedroom · 1 bed · 1 bath,8792981,John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95928,23.73691,Entire home/apt,37,5,0,,,1,0,0,
3759135,Rental unit in Athens · ★4.28 · 1 bedroom · 2 beds · 1.5 baths,19213671,Deni & Geri,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97136,23.73137,Entire home/apt,56,1,423,2023-08-25,3.81,2,297,14,00001027174
1672696,Rental unit in Athina · ★4.91 · 2 bedrooms · 3 beds · 2 baths,8852839,Roni,,ΒΟΤΑΝΙΚΟΣ,37.97836,23.70879,Entire home/apt,99,2,78,2023-09-10,1.52,2,251,33,00000662290
1708578,Rental unit in Athens · ★4.84 · Studio · 1 bed · 1.5 baths,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98894,23.73873,Entire home/apt,33,18,88,2023-09-12,0.73,2,94,11,00000039244
1728675,Rental unit in Athens · ★4.73 · 1 bedroom · 3 beds · 1 bath,4533113,Toula,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98768,23.72126,Entire home/apt,48,3,262,2023-09-10,2.17,1,289,9,00001433707
3770848,Home in Athens · ★4.82 · 2 bedrooms · 3 beds · 3 baths,17490869,Dionysia,,ΑΚΡΟΠΟΛΗ,37.97090530395508,23.729082107543945,Entire home/apt,320,2,153,2023-09-06,1.39,1,185,2,00002296666
1734269,Rental unit in Athina · ★4.78 · Studio · 2 beds · 1 bath,3625710,Ilias,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95958,23.72467,Entire home/apt,38,3,185,2023-09-13,1.60,2,337,30,00000066050
1743425,Rental unit in Athens · ★4.89 · Studio · 1 bed · 1 bath,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98742,23.73689,Entire home/apt,90,3,274,2023-09-17,2.31,2,205,28,00001208312
3777874,Rental unit in Athina · ★4.75 · 1 bedroom · 1 bed · 1 bath,19375244,Ana Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96625,23.72476,Private room,18,1,160,2016-10-08,1.45,2,0,0,
1793287,Rental unit in Athens · 2 bedrooms · 4 beds · 1.5 baths,3670650,Donia,,ΚΟΛΩΝΑΚΙ,37.97842,23.74032,Entire home/apt,120,3,0,,,1,358,0,
3831850,Rental unit in Athens · ★4.87 · 1 bedroom · 2 beds · 1 bath,19726147,We Saw Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97575,23.73114,Entire home/apt,120,2,232,2023-06-28,2.19,8,340,2,00001381502
1826249,Condo in Athens · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,9556344,Dora,,ΓΚΥΖΗ,37.99433,23.74989,Private room,27,1,320,2023-09-17,2.82,1,239,53,00000128461
3913946,Loft in Psiri · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,260897,Francee,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97622,23.72568,Entire home/apt,149,2,271,2023-09-15,3.02,2,308,60,00000459267
1845240,Rental unit in Athens · ★4.75 · 1 bedroom · 1 bed · 1 bath,9640455,Maria,,ΠΑΓΚΡΑΤΙ,37.97235,23.74366,Entire home/apt,42,1,376,2023-09-13,3.14,3,274,23,00002285533
1900810,Rental unit in Athens · ★4.64 · Studio · 1 bed · 1 bath,1585338,Flavia,,ΚΟΛΩΝΑΚΙ,37.97709,23.745,Entire home/apt,85,5,11,2023-06-11,0.10,18,307,3,00001910004
3940117,Condo in Athens · ★4.52 · 2 bedrooms · 3 beds · 1 bath,20415129,Elaine,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98913,23.74393,Entire home/apt,53,2,31,2023-09-14,0.28,1,353,7,00000479432
1952753,Rental unit in Athens · ★4.82 · 1 bedroom · 1 bed · 1 bath,10095309,Lukas,,ΝΕΑ ΚΥΨΕΛΗ,37.99764,23.74302,Entire home/apt,50,2,138,2023-09-16,1.17,1,169,6,00000334645
1980894,Boat in Athens · 4 bedrooms · 8 beds · 2 baths,9626098,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9647,23.73285,Private room,260,7,2,2017-08-06,0.02,1,0,0,
4072032,Condo in Athens · ★4.97 · 2 bedrooms · 2 beds · 1 bath,21118595,Kalliopi,,ΓΚΑΖΙ,37.97674,23.70976,Entire home/apt,120,7,38,2023-07-01,0.35,1,0,2,00000217090
1989905,Rental unit in Athina · ★4.54 · 2 bedrooms · 3 beds · 2 baths,748818,George,,ΚΕΡΑΜΕΙΚΟΣ,37.98108,23.71336,Entire home/apt,174,1,132,2023-09-15,1.16,74,339,19,1824008
2025216,Rental unit in Athens · ★4.67 · Studio · 2 beds · 1 bath,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98729,23.74312,Entire home/apt,64,5,3,2023-05-01,0.03,18,341,1,00001685810
4082831,Rental unit in Athens · 1 bedroom · 1 bed · 1 bath,21176213,Arc,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02287,23.73882,Entire home/apt,50,1,0,,,1,0,0,
4087770,Rental unit in Athens · ★4.86 · 1 bedroom · 2 beds · 1 bath,1418201,D & Y Boutique Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97934,23.7276,Entire home/apt,123,3,22,2023-06-17,0.20,50,7,1,00001917400
4094400,Loft in Athens · ★4.92 · 1 bedroom · 2 beds · 1 bath,21238250,Katerina,,ΑΚΡΟΠΟΛΗ,37.96487,23.71852,Entire home/apt,63,2,192,2023-08-07,1.76,1,65,22,00000069433
2064939,Rental unit in Athina · ★4.92 · 1 bedroom · 2 beds · 1 bath,10487683,Fotis & Amalia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98115,23.73551,Entire home/apt,105,3,26,2023-09-08,0.51,1,148,4,00000769687
4102498,Rental unit in Ano Karellas · ★4.54 · Studio · 1 bed · 1 bath,21280983,Gabriel,,ΑΝΩ ΚΥΨΕΛΗ,38.00657,23.74059,Entire home/apt,37,3,48,2023-04-22,0.45,1,327,3,00000396952
2069270,Rental unit in Athens · ★4.97 · 2 bedrooms · 3 beds · 1 bath,10581143,Pagona,,ΚΟΛΩΝΑΚΙ,37.97763,23.739,Entire home/apt,225,2,33,2023-09-16,0.29,10,320,13,00000528287
4119683,Rental unit in Athens · ★4.96 · 1 bedroom · 5 beds · 1 bath,21369986,Anna,,ΘΗΣΕΙΟ,37.9758,23.71656,Entire home/apt,74,2,153,2023-08-27,1.40,2,337,15,00001971906
2096863,Condo in Athens · ★5.0 · 2 bedrooms · 1 bath,4434520,Giannitsa,,ΚΟΛΩΝΑΚΙ,37.98258590698242,23.752315521240234,Entire home/apt,100,3,8,2023-08-08,0.07,1,353,5,00000296721
4137201,Rental unit in Athens · ★5.0 · 2 bedrooms · 3 beds · 1 bath,21459678,Stavros,,ΠΑΓΚΡΑΤΙ,37.96963,23.744,Entire home/apt,49,4,7,2019-07-29,0.06,1,0,0,00000600303
4146889,Rental unit in Athens · ★4.82 · 1 bedroom · 1 bed · 1 private bath,21512700,Yiannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9643,23.73039,Private room,50,1,19,2018-06-30,0.19,1,0,0,
2133917,Rental unit in Athens · ★4.70 · 3 bedrooms · 5 beds · 2 baths,10888595,Haris,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98691,23.71444,Entire home/apt,302,2,382,2023-09-07,3.23,1,333,36,2292573
2148876,Rental unit in Athens · ★4.85 · 2 bedrooms · 2 beds · 2 baths,5483061,Alexis,,ΓΟΥΔΙ,37.98183,23.75983,Entire home/apt,80,6,26,2022-10-30,0.24,1,362,2,00001696613
4160750,Rental unit in Athens · ★4.83 · 1 bedroom · 1 bed · 1 bath,21592877,Vasiliki,,ΙΛΙΣΙΑ,37.97771,23.75486,Entire home/apt,33,3,95,2019-11-17,0.87,1,281,0,00000059231
2180753,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,4207339,Michael,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984822,23.7359202,Entire home/apt,55,6,7,2023-08-23,2.21,1,157,7,00001985020
4175883,Home in Athens · ★4.98 · 1 bedroom · 2 beds · 1 bath,21668869,Alexandros,,ΚΟΛΩΝΟΣ,37.99923,23.7189,Entire home/apt,53,3,43,2023-09-06,0.68,1,161,7,00000003101
2219385,Condo in Athina · ★4.69 · 2 bedrooms · 2 beds · 2 baths,11322414,Jessy,,ΣΤΑΔΙΟ,37.96538,23.74292,Entire home/apt,61,3,39,2023-05-07,0.39,3,143,6,00001175559
2235818,Rental unit in Athens · ★4.89 · 1 bedroom · 1 bed · 1 bath,132057113,Plan-O,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9634,23.72275,Entire home/apt,83,3,93,2022-09-30,0.83,2,19,1,00001353159
4176439,Rental unit in Athens · 1 bedroom · 1 bed · 1 bath,21080358,Despina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98361,23.73052,Entire home/apt,100,15,0,,,1,0,0,00000458650
4189994,Rental unit in Αθήνα · ★4.82 · 1 bedroom · 1 bed · 1 bath,21738082,Νικόλαος,,ΚΟΛΩΝΑΚΙ,37.98058,23.73617,Entire home/apt,104,3,73,2023-05-06,0.78,1,211,2,00000312600
2247340,Rental unit in Athina · ★4.96 · 1 bedroom · 2 beds · 1 bath,10281212,Gil,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9649913,23.7239501,Entire home/apt,64,1,26,2023-09-05,6.29,1,348,26,00000082234
4209759,Condo in Athens · ★4.77 · 1 bedroom · 4 beds · 1 bath,21844841,Evrykleia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96171,23.73057,Entire home/apt,50,2,226,2023-02-05,2.07,1,253,1,00000194311
2266094,Rental unit in Athens · ★4.98 · 2 bedrooms · 2 beds · 2 baths,3519983,Alexandra,,ΓΚΥΖΗ,37.99214,23.74923,Entire home/apt,99,7,50,2022-03-31,0.46,2,87,0,00001095564
4225499,Rental unit in Athens · 1 bedroom · 2 beds · 1 bath,21929242,Panayiotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97174,23.73211,Entire home/apt,100,5,0,,,1,0,0,
2299339,Rental unit in Athens · ★4.77 · 2 bedrooms · 5 beds · 1 bath,11745220,Andronike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9674,23.72522,Entire home/apt,90,2,391,2023-09-17,3.42,2,307,40,00001948000
4245658,Rental unit in Athens · ★4.95 · 1 bedroom · 1 bed · 1 bath,12851473,Jerry,,ΚΥΨΕΛΗ,37.99752,23.73782,Entire home/apt,73,2,81,2023-04-11,0.79,9,309,6,00000079082
2305770,Rental unit in Athens · ★4.87 · 1 bedroom · 1 bed · 1 bath,11777249,Maria Vesna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96427,23.72065,Entire home/apt,63,2,570,2023-09-11,4.88,2,332,18,00001860010
2322698,Condo in Athina · ★4.92 · 1 bedroom · 2 beds · 1 bath,9679915,Tassos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97980499267578,23.725061416625977,Entire home/apt,118,1,115,2023-09-17,1.31,1,165,12,00000068589
4246787,Rental unit in Athina · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,6036732,Leonidas,,ΑΚΡΟΠΟΛΗ,37.97472,23.72406,Entire home/apt,50,365,234,2021-09-26,2.27,2,365,0,00000837616
4253959,Rental unit in Athens · ★4.33 · 1 bedroom · 2 beds · 1 bath,7997856,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99615,23.72603,Entire home/apt,59,2,3,2017-11-30,0.03,1,358,0,
2362698,Loft in Athens · ★4.91 · 3 bedrooms · 6 beds · 2 baths,12068199,Kika,,ΒΟΤΑΝΙΚΟΣ,37.97952,23.70288,Entire home/apt,109,2,156,2022-08-24,1.36,1,0,0,00000148160
4331746,Rental unit in Athens · ★4.59 · Studio · 1 bath,304788473,Emily,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966392517089844,23.726430892944336,Entire home/apt,38,2,263,2023-09-18,2.44,1,280,28,00001534000
2513822,Rental unit in Αθήνα · ★4.95 · Studio · 1 bed · 1 bath,12867392,Theodore,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9577,23.72516,Entire home/apt,80,2,458,2023-09-12,4.16,9,342,34,00000153782
4390763,Guest suite in Monastiraki .Αθήνα · ★4.50 · 1 bedroom · 1 bed · 1 private bath,443874,Panagiota,,ΑΚΡΟΠΟΛΗ,37.97238,23.72543,Private room,69,1,91,2023-09-05,0.84,5,222,14,00000599045
2534822,Rental unit in Athens · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,12981170,Manolis,,ΛΥΚΑΒΗΤΤΟΣ,37.98554,23.74768,Entire home/apt,57,3,113,2023-09-03,1.00,7,24,14,00000407966
4399187,Rental unit in Athens · ★4.89 · 1 bedroom · 1 bed · 1 bath,6053748,Nikos,,ΛΥΚΑΒΗΤΤΟΣ,37.98074,23.74655,Entire home/apt,70,1,79,2023-08-15,0.74,2,343,5,00000861263
4402592,Condo in Athina · ★4.95 · 1 bedroom · 3 beds · 1 bath,22853537,Maria,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99129,23.75685,Entire home/apt,49,2,98,2022-05-24,0.99,1,0,0,00000169067
2551382,Rental unit in Athens · ★4.82 · 3 bedrooms · 5 beds · 3.5 baths,13062322,Evi,,ΙΛΙΣΙΑ,37.97513,23.75287,Entire home/apt,150,2,166,2023-09-03,1.45,1,326,21,00002135336
4414146,Rental unit in Athens · ★4.98 · 2 bedrooms · 2 beds · 2 baths,3726244,Yorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99479,23.76533,Entire home/apt,160,7,255,2023-08-01,2.45,3,0,3,00000104123
